id_event,id_section,"title",id_film,"description","rooms","url_ticket","date","time",published,soldout,reprogrammed,"reprogramcode",is_private,is_free,id_place,"created_ts","updated_ts",id_film2,id_film3,id_film4,id_film5,id_film6,id_film7,id_film8,id_film9,id_film10,"tags"
1586,12,"Laura",463,"","HOYTS5",NULL,"2012-04-18","18:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:16:23","2012-03-23 18:16:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1587,104,"Alter Sapukai!  Damo Suzuki en Argentina",638,"","HOYTS6",NULL,"2012-04-20","23:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:16:30","2012-03-23 18:16:30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1588,110,"Sapatos pretos ",785,"","HOYTS9",NULL,"2012-04-15","14:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:16:52","2012-03-23 18:16:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,102,"La multitud ",527,"","Sala 1",NULL,"2012-04-18","18:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 18:17:11","2012-03-23 18:17:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1590,84,"Perdida",748,"","Auditorio",NULL,"2012-04-15","14:00:00",1,0,0,"",NULL,NULL,5,"2012-03-23 18:17:16","2012-03-23 18:17:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1591,102,"A cidade é uma só? ",516,"","Sala 2",NULL,"2012-04-15","14:00:00",1,1,0,"",NULL,NULL,21,"2012-03-23 18:17:39","2012-04-13 14:48:01",0,0,0,0,0,0,0,0,0,NULL
1592,20,"El huaso",482,"","HOYTS3",NULL,"2012-04-18","18:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:17:48","2012-03-26 18:38:45",0,0,0,0,0,0,0,0,0,NULL
1593,12,"El difícil arte del paseo",455,"","HOYTS6",NULL,"2012-04-18","18:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:18:41","2012-03-23 18:18:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1594,20,"Best Intentions",458,"","NULL",NULL,"2012-04-15","14:30:00",1,0,0,"",NULL,NULL,17,"2012-03-23 18:18:41","2012-03-23 18:18:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1595,101,"Un mundo secreto ",501,"","NULL",NULL,"2012-04-18","19:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:19:21","2012-03-23 18:19:21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1596,101,"L’Âge atomique ",487,"","HOYTS10",NULL,"2012-04-15","14:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:19:23","2012-03-23 18:19:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1597,79,"Towards Jerusalem ",762,"","Sala Leopoldo Lugones",NULL,"2012-04-15","14:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 18:19:57","2012-03-23 18:19:57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1598,13,"El cuaderno de barro ",568,"","NULL",NULL,"2012-04-18","19:00:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:20:12","2012-03-23 18:20:12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,12,"Laura",463,"","HOYTS5",NULL,"2012-04-15","14:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:20:27","2012-03-23 18:20:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1600,110,"Fantasia lusitana ",789,"","HOYTS7",NULL,"2012-04-18","19:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:20:54","2012-03-23 18:20:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1601,105,"The Substance ",592,"","NULL",NULL,"2012-04-15","15:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:21:04","2012-03-23 18:21:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1602,12,"Beauty",448,"","HOYTS1",NULL,"2012-04-18","19:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:21:27","2012-03-23 18:21:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1603,12,"El tramo",474,"","HOYTS2",NULL,"2012-04-15","15:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:21:31","2012-03-23 18:21:31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1604,101,"L’estate di Giacomo ",488,"","HOYTS11",NULL,"2012-04-15","15:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:22:07","2012-03-23 18:22:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1605,3,"Los salvajes ",495,"","HOYTS11",NULL,"2012-04-18","19:15:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:22:17","2012-04-13 14:28:13",0,0,0,0,0,0,0,0,0,NULL
1606,19,"Battle of the Queens ",657,"","NULL",NULL,"2012-04-15","15:30:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:22:33","2012-03-23 18:22:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1607,79,"American Passages",770,"","HOYTS9",NULL,"2012-04-18","19:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:22:51","2012-03-23 18:22:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1608,9,"La casa (de Gustavo Fontán)",628,"","Sala 1",NULL,"2012-04-15","15:30:00",1,1,0,"",NULL,NULL,21,"2012-03-23 18:23:13","2012-04-14 23:26:29",0,0,0,0,0,0,0,0,0,NULL
1609,11,"Papá, soy una zombi ",714,"","HOYTS1",NULL,"2012-04-15","15:45:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:23:41","2012-04-15 17:24:57",0,0,0,0,0,0,0,0,0,NULL
1610,17,"Community Action Center ",637,"","HOYTS7",NULL,"2012-04-20","23:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:24:08","2012-03-23 18:24:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1611,103,"Hollywood Talkies",571,"","HOYTS8",NULL,"2012-04-15","15:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:24:16","2012-03-23 18:24:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1612,81,"Meeting People Is Easy ",738,"","Auditorio",NULL,"2012-04-20","23:45:00",1,1,0,"",NULL,NULL,5,"2012-03-23 18:24:57","2012-04-06 17:18:10",0,0,0,0,0,0,0,0,0,NULL
1613,14,"Il sorriso del capo",625,"","NULL",NULL,"2012-04-15","15:45:00",1,0,0,"",NULL,NULL,16,"2012-03-23 18:26:01","2012-03-23 18:26:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1614,17,"Il n’y a pas de rapport sexuel  ",640,"","NULL",NULL,"2012-04-21","00:15:00",1,0,0,"",NULL,NULL,17,"2012-03-23 18:26:01","2012-03-23 18:26:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1615,47,"24 passions ",810,"","HOYTS6",NULL,"2012-04-15","16:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:26:29","2012-03-23 18:26:29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1616,19,"Roman Diary ",675,"","Auditorio",NULL,"2012-04-15","16:00:00",1,0,0,"",NULL,NULL,5,"2012-03-23 18:27:01","2012-03-23 18:27:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1617,73,"Goliath",726,"","Sala 2",NULL,"2012-04-15","16:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 18:27:25","2012-04-04 15:50:18",0,0,0,0,0,0,0,0,0,NULL
1618,12,"Yakuaya",477,"","NULL",NULL,"2012-04-15","16:15:00",1,0,0,"",NULL,NULL,4,"2012-03-23 18:27:52","2012-03-23 18:27:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,102,"Tlatelolco",533,"","HOYTS10",NULL,"2012-04-15","16:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:28:28","2012-03-23 18:28:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1620,9,"Crazy & Thief ",652,"","HOYTS12",NULL,"2012-04-21","11:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:28:48","2012-03-23 18:28:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,14,"La tinta negra ",631,"","NULL",NULL,"2012-04-15","17:00:00",1,0,0,"",NULL,NULL,17,"2012-03-23 18:28:56","2012-03-23 18:28:56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,47,"Aditya",805,"","HOYTS6",NULL,"2012-04-21","11:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:29:42","2012-03-23 18:29:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,102,"The Pruitt-Igoe Myth ",529,"","HOYTS4",NULL,"2012-04-15","17:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:30:14","2012-03-23 18:30:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,75,"O império do desejo",755,"","Sala Leopoldo Lugones",NULL,"2012-04-18","19:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 18:30:42","2012-03-23 18:30:42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1626,80,"Xala",723,"","HOYTS9",NULL,"2012-04-15","17:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:30:43","2012-03-23 18:30:43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1627,17,"Buy Me!",635,"","NULL",NULL,"2012-04-15","17:15:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:31:14","2012-03-23 18:31:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,3,"La araña vampiro",492,"","HOYTS8",NULL,"2012-04-18","19:45:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:31:24","2012-04-06 17:16:13",0,0,0,0,0,0,0,0,0,NULL
1629,102,"La multitud ",527,"","HOYTS3",NULL,"2012-04-15","17:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:31:43","2012-03-23 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,14,"White Men ",633,"","NULL",NULL,"2012-04-18","20:00:00",1,0,0,"",NULL,NULL,17,"2012-03-23 18:31:58","2012-03-23 18:31:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1631,3,"Snowtown",496,"","HOYTS9",NULL,"2012-04-21","11:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:32:16","2012-03-23 18:32:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,17,"Q",643,"","HOYTS12",NULL,"2012-04-18","20:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:32:50","2012-03-23 18:32:50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1633,79,"East of War",763,"","HOYTS7",NULL,"2012-04-15","17:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:33:26","2012-03-23 18:33:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1634,12,"Alps",447,"","HOYTS4",NULL,"2012-04-18","20:15:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:33:27","2012-04-06 13:17:22",0,0,0,0,0,0,0,0,0,NULL
1635,111,"Warriors of the Rainbow: Seediq Bale",794,"","HOYTS10",NULL,"2012-04-21","12:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:33:37","2012-03-23 18:33:37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1636,12,"Green",461,"","NULL",NULL,"2012-04-15","17:30:00",1,1,0,"",NULL,NULL,12,"2012-03-23 18:33:56","2012-04-12 20:56:18",0,0,0,0,0,0,0,0,0,NULL
1637,12,"El salvavidas ",472,"","Sala 1",NULL,"2012-04-18","20:15:00",1,0,0,"",NULL,NULL,21,"2012-03-23 18:34:10","2012-03-23 18:34:10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1638,9,"Ok, Enough, Goodbye ",651,"","HOYTS12",NULL,"2012-04-21","13:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:34:36","2012-03-23 18:34:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,110,"Sangue do meu sangue ",791,"","HOYTS11",NULL,"2012-04-15","17:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:34:38","2012-03-23 18:34:38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1640,78,"... (Puntos suspensivos)",728,"","HOYTS2",NULL,"2012-04-18","20:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:34:49","2012-03-23 18:34:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1641,9,"Saudade",664,"","HOYTS1",NULL,"2012-04-15","17:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:35:13","2012-03-23 18:35:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,14,"Big Boys Gone Bananas!*",620,"","NULL",NULL,"2012-04-18","20:45:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:35:19","2012-03-23 18:36:46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1643,19,"Quantum Men",673,"","Sala 2",NULL,"2012-04-21","13:00:00",1,0,0,"",NULL,NULL,21,"2012-03-23 18:35:40","2012-03-23 18:35:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,14,"El cultivo de la flor invisible",622,"","HOYTS6",NULL,"2012-04-15","18:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:35:54","2012-03-23 18:35:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1645,4,"Ante la ley",514,"","Sala 1",NULL,"2012-04-15","18:00:00",1,1,0,"",NULL,NULL,21,"2012-03-23 18:36:19","2012-04-12 21:08:34",0,0,0,0,0,0,0,0,0,NULL
1646,9,"Dragonflies with Birds and Snake",672,"","NULL",NULL,"2012-04-21","13:15:00",1,0,0,"",NULL,NULL,4,"2012-03-23 18:36:41","2012-03-23 18:36:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1647,84,"Noites do sertão ",752,"","NULL",NULL,"2012-04-15","18:15:00",1,0,0,"",NULL,NULL,4,"2012-03-23 18:36:49","2012-03-23 18:36:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,11,"Light of the River ",712,"","HOYTS8",NULL,"2012-04-15","18:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:37:27","2012-03-23 18:37:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1649,9,"Los últimos cristeros ",667,"","HOYTS3",NULL,"2012-04-18","20:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:37:34","2012-03-23 18:37:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1650,13,"Sunday School with  Franz Hinkelammert ",611,"","HOYTS6",NULL,"2012-04-21","13:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:37:51","2012-03-23 18:37:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,105,"Limelight",590,"","HOYTS4",NULL,"2012-04-15","19:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:37:54","2012-03-23 18:37:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1652,14,"Swastika ",627,"","HOYTS7",NULL,"2012-04-21","13:30:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:39:16","2012-04-13 23:12:50",0,0,0,0,0,0,0,0,0,NULL
1653,4,"Papirosen",532,"","Sala 1",NULL,"2012-04-21","13:45:00",1,1,0,"",NULL,NULL,21,"2012-03-23 18:40:40","2012-04-13 14:53:30",0,0,0,0,0,0,0,0,0,NULL
1654,11,"Le Tableau ",715,"","NULL",NULL,"2012-04-21","14:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:42:02","2012-03-23 18:42:02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1655,4,"Igual si llueve",524,"","NULL",NULL,"2012-04-21","14:00:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:42:47","2012-03-23 18:42:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1656,12,"Educación física",456,"","Sala 2",NULL,"2012-04-15","19:15:00",1,0,0,"",NULL,NULL,21,"2012-03-23 18:42:52","2012-03-23 18:42:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1657,76,"Barakat! ",735,"","HOYTS8",NULL,"2012-04-21","14:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:44:03","2012-03-23 18:44:03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1658,12,"The Pettifogger",468,"","NULL",NULL,"2012-04-15","19:30:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:44:15","2012-03-23 18:44:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,13,"For Ellen ",591,"","NULL",NULL,"2012-04-15","19:45:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:44:52","2012-03-23 18:44:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,12,"Et si on vivait tous ensemble?",459,"","NULL",NULL,"2012-04-15","19:45:00",1,1,0,"",NULL,NULL,17,"2012-03-23 18:45:23","2012-04-06 23:18:40",0,0,0,0,0,0,0,0,0,NULL
1661,13,"Tabu  ",615,"","HOYTS9",NULL,"2012-04-21","14:15:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:45:32","2012-04-05 03:54:55",0,0,0,0,0,0,0,0,0,NULL
1662,4,"Cassandra",515,"","HOYTS3",NULL,"2012-04-15","19:45:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:45:49","2012-04-13 21:23:41",0,0,0,0,0,0,0,0,0,NULL
1663,101,"Nosilatiaj. La belleza ",498,"","Sala Leopoldo Lugones",NULL,"2012-04-21","14:30:00",1,0,0,"",NULL,NULL,3,"2012-03-23 18:46:49","2012-03-23 18:46:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1664,73,"Kid-Thing ",727,"","HOYTS5",NULL,"2012-04-15","20:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:47:11","2012-03-23 18:47:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1665,14,"Il sorriso del capo",625,"","Auditorio",NULL,"2012-04-21","14:30:00",0,0,0,"",NULL,NULL,5,"2012-03-23 18:47:44","2012-04-12 22:56:55",0,0,0,0,0,0,0,0,0,NULL
1666,3,"Policeman ",510,"","HOYTS9",NULL,"2012-04-15","20:00:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:47:48","2012-04-12 20:34:11",0,0,0,0,0,0,0,0,0,NULL
1667,13,"Verano ",617,"","HOYTS11",NULL,"2012-04-21","14:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:48:51","2012-03-23 18:48:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1668,3,"The International Sign for Choking",504,"","HOYTS8",NULL,"2012-04-15","20:15:00",1,1,0,"",NULL,NULL,1,"2012-03-23 18:49:45","2012-04-15 15:54:02",0,0,0,0,0,0,0,0,0,NULL
1669,12,"A",445,"","NULL",NULL,"2012-04-21","15:00:00",1,0,0,"",NULL,NULL,4,"2012-03-23 18:49:47","2012-03-23 18:49:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1670,106,"Masks",695,"","NULL",NULL,"2012-04-15","20:45:00",1,0,0,"",NULL,NULL,4,"2012-03-23 18:50:20","2012-03-23 18:50:20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1671,12,"Yakuaya",477,"","HOYTS6",NULL,"2012-04-21","15:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:51:06","2012-03-23 18:51:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1672,103,"Il se peut que la beauté ait renforcé notre résolution - Masao Adachi ",565,"","HOYTS12",NULL,"2012-04-15","20:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:51:18","2012-03-23 18:51:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1673,47,"Cinématon - 25 Cinématons de cinéastes",859,"","HOYTS12",NULL,"2012-04-21","15:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:52:20","2012-03-27 21:59:32",0,0,0,0,0,0,0,0,0,NULL
1674,13,"Buenas noches, España",558,"","NULL",NULL,"2012-04-21","16:00:00",1,0,0,"",NULL,NULL,6,"2012-03-23 18:53:38","2012-03-23 18:53:38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1675,72,"Splinters: A Century of an Artistic Family",856,"","NULL",NULL,"2012-04-21","16:00:00",1,0,0,"",NULL,NULL,17,"2012-03-23 18:54:56","2012-03-23 18:54:56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1676,77,"Four Shades of Brown ",796,"","HOYTS8",NULL,"2012-04-21","16:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:56:01","2012-03-23 18:56:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1677,20,"Los días",483,"","NULL",NULL,"2012-04-21","16:15:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:57:03","2012-03-27 15:00:21",0,0,0,0,0,0,0,0,0,NULL
1678,103,"C3M - Cinemateca del Tercer Mundo",570,"","HOYTS6",NULL,"2012-04-15","21:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:57:15","2012-03-23 18:57:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1679,11,"Lotte and the  Moonstone Secret",713,"","HOYTS7",NULL,"2012-04-21","16:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:58:01","2012-03-23 18:58:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1680,47,"Urgent ou à quoi bon exécuter des projets puisque le projet est en lui-même une ",803,"","HOYTS6",NULL,"2012-04-18","20:45:00",1,0,0,"",NULL,NULL,1,"2012-03-23 18:59:08","2012-03-23 18:59:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1681,103,"L’Anabase de May et Fusako Shigenobu, Masao Adachi et 27 années sans images ",561,"","NULL",NULL,"2012-04-15","21:15:00",1,0,0,"",NULL,NULL,12,"2012-03-23 18:59:18","2012-03-23 18:59:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1682,4,"El espacio entre los dos",523,"","HOYTS5",NULL,"2012-04-18","21:00:00",1,0,0,"",NULL,NULL,1,"2012-03-23 19:00:15","2012-03-23 19:00:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1683,3,"Tomboy ",508,"","HOYTS10",NULL,"2012-04-18","21:00:00",1,1,0,"",NULL,NULL,1,"2012-03-23 19:01:35","2012-04-12 22:38:07",0,0,0,0,0,0,0,0,0,NULL
1684,106,"La memoria del muerto ",697,"","NULL",NULL,"2012-04-18","21:15:00",1,0,0,"",NULL,NULL,6,"2012-03-23 19:02:33","2012-03-23 19:02:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1685,76,"Le Pont des Arts",743,"","HOYTS1",NULL,"2012-04-15","21:15:00",1,1,0,"",NULL,NULL,1,"2012-03-23 19:03:21","2012-04-14 15:25:00",0,0,0,0,0,0,0,0,0,NULL
1686,111,"Cape No. 7 ",793,"","Sala 1",NULL,"2012-04-21","16:15:00",1,1,0,"",NULL,NULL,21,"2012-03-23 19:03:39","2012-04-07 23:45:03",0,0,0,0,0,0,0,0,0,NULL
1687,20,"Eighty Letters ",471,"","HOYTS1",NULL,"2012-04-18","21:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 19:03:51","2012-03-23 19:03:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1688,72,"Splinters: A Century of an Artistic Family",856,"","HOYTS7",NULL,"2012-04-18","21:15:00",1,0,0,"",NULL,NULL,1,"2012-03-23 19:04:44","2012-03-23 19:04:44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1689,3,"Nana",507,"","HOYTS10",NULL,"2012-04-21","16:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 19:04:47","2012-04-04 16:01:44",0,0,0,0,0,0,0,0,0,NULL
1690,17,"Sado",644,"","Auditorio",NULL,"2012-04-18","21:15:00",1,0,0,"",NULL,NULL,5,"2012-03-23 19:05:20","2012-03-23 19:05:20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,76,"Le Pont des Arts",743,"","Sala Leopoldo Lugones",NULL,"2012-04-21","16:45:00",1,1,0,"",NULL,NULL,3,"2012-03-23 19:05:27","2012-04-14 15:33:15",0,0,0,0,0,0,0,0,0,NULL
1692,81,"Joy Division",739,"","Sala 2",NULL,"2012-04-18","21:30:00",1,1,0,"",NULL,NULL,21,"2012-03-23 19:05:56","2012-04-09 22:01:01",0,0,0,0,0,0,0,0,0,NULL
1693,102,"Edificio España ",520,"","NULL",NULL,"2012-04-21","17:00:00",1,0,0,"",NULL,NULL,5,"2012-03-23 19:06:40","2012-03-23 19:06:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1694,12,"La demora",454,"","NULL",NULL,"2012-04-18","22:00:00",1,0,0,"",NULL,NULL,17,"2012-03-23 19:07:15","2012-03-23 19:07:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1695,20,"Las flores de mi familia ",478,"","Sala 1",NULL,"2012-04-15","21:45:00",1,0,0,"",NULL,NULL,21,"2012-03-23 19:07:35","2012-03-23 19:07:35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1696,80,"Forty Shades of Blue ",720,"","HOYTS9",NULL,"2012-04-21","17:30:00",1,0,0,"",NULL,NULL,1,"2012-03-23 19:07:38","2012-03-23 19:07:38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1697,110,"Três menos eu ",783,"","Sala Leopoldo Lugones",NULL,"2012-04-18","22:00:00",1,0,0,"",NULL,NULL,3,"2012-03-23 19:07:55","2012-03-23 19:07:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
